"lgd","rf1","rf2","rf3"
0.781842930518234,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","03 [-0.0208,0.0506)"
0.466555146493824,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
1.00937962255089,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.989374374734202,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
1.0064213622235,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.989374374734202,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
1.0064213622235,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.00228636602345494,"02 [20.1001,Inf)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.293079307463099,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.293079307463099,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.294181897102026,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","03 [-0.0208,0.0506)"
0.994749151599956,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","03 [-0.0208,0.0506)"
0.750079498132905,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.677235818599709,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
1.04852287857175,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
1.04166994587496,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.971795587286746,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.971795587286746,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.971795587286746,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.466308435629604,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.00340080277267225,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.466308435629604,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.00340080277267225,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.466308435629604,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.196642207689338,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.196642207689338,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.873729779089309,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.196642207689338,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.505618765619777,"02 [20.1001,Inf)","05 [642.8232,Inf)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","05 [642.8232,Inf)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0.763612097303989,"02 [20.1001,Inf)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.763895809460943,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.911172715273395,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.7789495626741,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.394781896970169,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.7789495626741,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.718810141765374,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.7789495626741,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.783569753996703,"02 [20.1001,Inf)","02 [58.1375,142.6312)","02 [-0.0417,-0.0208)"
0.885200432013652,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","02 [-0.0417,-0.0208)"
0.791938670464406,"02 [20.1001,Inf)","01 (-Inf,58.1375)","02 [-0.0417,-0.0208)"
0.0426266807804967,"01 (-Inf,20.1001)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0777702822205698,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.65492798384788,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.171162492256485,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.971153920439228,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.856367700688115,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","02 [-0.0417,-0.0208)"
0,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.473287523184173,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","01 (-Inf,-0.0417)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","02 [-0.0417,-0.0208)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","02 [-0.0417,-0.0208)"
0.473287523184173,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","01 (-Inf,-0.0417)"
0,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.000733194687704424,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.484878072944972,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.48485152499913,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.964575618201028,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.964575618201028,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
1.07319681326147,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.058659299696771,"02 [20.1001,Inf)","01 (-Inf,58.1375)","03 [-0.0208,0.0506)"
0.0430742363476598,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0444157334583572,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
1.02685588771603,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
1.00131444805477,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","03 [-0.0208,0.0506)"
0.705909443342193,"02 [20.1001,Inf)","01 (-Inf,58.1375)","03 [-0.0208,0.0506)"
1.00131444805477,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","03 [-0.0208,0.0506)"
0.605417426294812,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","03 [-0.0208,0.0506)"
0.0714161423889172,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","04 [0.0506,Inf)"
0.0714161423889172,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","04 [0.0506,Inf)"
0.605417426294812,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","03 [-0.0208,0.0506)"
0.0706677361676379,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","04 [0.0506,Inf)"
0.0706677361676379,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","04 [0.0506,Inf)"
0.904076122513391,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","02 [-0.0417,-0.0208)"
1.07508696109433,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
1.09737312923298,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
1.07508696109433,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
0.000289804101380119,"02 [20.1001,Inf)","02 [58.1375,142.6312)","04 [0.0506,Inf)"
8.8754560458084e-06,"02 [20.1001,Inf)","02 [58.1375,142.6312)","04 [0.0506,Inf)"
0.000103112070553966,"02 [20.1001,Inf)","02 [58.1375,142.6312)","04 [0.0506,Inf)"
0.048280278152557,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","04 [0.0506,Inf)"
0.0474979044077518,"02 [20.1001,Inf)","02 [58.1375,142.6312)","04 [0.0506,Inf)"
0.0474979044077518,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0733147588607251,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.130181236611344,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.988773862823993,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.192764724894086,"02 [20.1001,Inf)","05 [642.8232,Inf)","04 [0.0506,Inf)"
0.192764724894086,"02 [20.1001,Inf)","05 [642.8232,Inf)","04 [0.0506,Inf)"
0.814295445716274,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.192764724894086,"02 [20.1001,Inf)","05 [642.8232,Inf)","04 [0.0506,Inf)"
0.81463091224346,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.499812272884665,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.346264156961828,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.00182003893712542,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.346264156961828,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.00182003893712542,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.346264156961828,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.917803622277482,"02 [20.1001,Inf)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
0.917803622277482,"02 [20.1001,Inf)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
1.14164217450238,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
1.03222256317777,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","05 [642.8232,Inf)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.773859682350293,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.671022617434154,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.671152583220748,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.540164660768703,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.670521342650902,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.641948269264622,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.430258540096461,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.313218609036049,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.313218609036049,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.941638178127624,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.782010621655306,"02 [20.1001,Inf)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
0.581984541344149,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.581984541344149,"02 [20.1001,Inf)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
0.581984541344149,"02 [20.1001,Inf)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.000621730178802702,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0315098417172727,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0315098417172727,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.987570469337972,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.0315098417172727,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0315098417172727,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.11814564281497,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.64897625956036,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.64897625956036,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.64897625956036,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.11814564281497,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.11814564281497,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.120775229531393,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.120775229531393,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.00965778132351612,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.00965778132351612,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.00965778132351612,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.00965778132351612,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.00965778132351612,"02 [20.1001,Inf)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0.622254377603556,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.622254377603556,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.622254377603556,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.622254377603556,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.00451203235108887,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.304461316999783,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.299257956282355,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.00348230737279647,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.00988303967509093,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.499484369913835,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.508271426451318,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
1.03680800897317,"02 [20.1001,Inf)","02 [58.1375,142.6312)","01 (-Inf,-0.0417)"
1.02121901173878,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","01 (-Inf,-0.0417)"
1.38250774821863,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","01 (-Inf,-0.0417)"
0,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","01 (-Inf,-0.0417)"
0.160547863430286,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","01 (-Inf,-0.0417)"
0,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","01 (-Inf,-0.0417)"
0,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","01 (-Inf,-0.0417)"
0.00120696464386282,"02 [20.1001,Inf)","05 [642.8232,Inf)","04 [0.0506,Inf)"
0.00120696464386282,"02 [20.1001,Inf)","05 [642.8232,Inf)","04 [0.0506,Inf)"
0.453318391790351,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.00584008441236671,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0121161803436872,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.00377892353873396,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.00377892353873396,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.606237027892612,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.793812886248315,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","02 [-0.0417,-0.0208)"
0.793812886248315,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","02 [-0.0417,-0.0208)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0428607825067119,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","01 (-Inf,-0.0417)"
0.864889486733126,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.737214194068233,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","01 (-Inf,-0.0417)"
0.864889486733126,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.65301785071165,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.0428607825067119,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","01 (-Inf,-0.0417)"
0.512041257847059,"01 (-Inf,20.1001)","02 [58.1375,142.6312)","01 (-Inf,-0.0417)"
0.0428607825067119,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","01 (-Inf,-0.0417)"
0.940454570451626,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","01 (-Inf,-0.0417)"
0.962085180723774,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","02 [-0.0417,-0.0208)"
1.05308684165413,"01 (-Inf,20.1001)","01 (-Inf,58.1375)","01 (-Inf,-0.0417)"
0.366007525819487,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
1.01242765653221,"02 [20.1001,Inf)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.862012036602504,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.125470618698173,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.184722024668511,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.00129740587021013,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","02 [58.1375,142.6312)","03 [-0.0208,0.0506)"
0.00129740587021013,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.283456589691169,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.283456589691169,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0384697249309641,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0384697249309641,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.0384697249309641,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.208991716584083,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0.443789432023091,"02 [20.1001,Inf)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0.961717474901851,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.307916431974538,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.961717474901851,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.961717474901851,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.531991065880753,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.735246262580928,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.735246262580928,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","01 (-Inf,-0.0417)"
0.617625013891987,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.617625013891987,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","02 [-0.0417,-0.0208)"
0.954306974590557,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","01 (-Inf,-0.0417)"
0.110703255824915,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.110703255824915,"02 [20.1001,Inf)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.646008539060027,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.623322442748814,"02 [20.1001,Inf)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.110703255824915,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.110703255824915,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.110703255824915,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.110703255824915,"02 [20.1001,Inf)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0.110703255824915,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.437974344485996,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.100536629652952,"02 [20.1001,Inf)","02 [58.1375,142.6312)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0,"01 (-Inf,20.1001)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.75469722081329,"02 [20.1001,Inf)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.75469722081329,"02 [20.1001,Inf)","05 [642.8232,Inf)","03 [-0.0208,0.0506)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","04 [531.6402,642.8232)","04 [0.0506,Inf)"
0,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.75432677150316,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.422149553701095,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.0239760983239001,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.422149553701095,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.422149553701095,"02 [20.1001,Inf)","03 [142.6312,531.6402)","04 [0.0506,Inf)"
0.0239760983239001,"02 [20.1001,Inf)","04 [531.6402,642.8232)","03 [-0.0208,0.0506)"
0.814052389140306,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.804879270014601,"01 (-Inf,20.1001)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
0.711347661939356,"02 [20.1001,Inf)","03 [142.6312,531.6402)","03 [-0.0208,0.0506)"
