"lgd","rf_05","rf_16","rf_02","rf_13","rf_14","rf_12","rf_09","rf_01","rf_07","rf_11"
0.00340080277267225,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","02 [25891.4584,Inf)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.466308435629604,"02 [38.408,177.9077)","04 [43.6851,Inf)","SC","02 [1,2.6617)","01 (-Inf,1698.4647)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.00340080277267225,"04 [198.5536,Inf)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","02 [25891.4584,Inf)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.466308435629604,"02 [38.408,177.9077)","04 [43.6851,Inf)","SC","02 [1,2.6617)","01 (-Inf,1698.4647)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.196642207689338,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.196642207689338,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","SC","SC"
0.873729779089309,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","SC","SC"
0.196642207689338,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","SC","SC"
0.505618765619777,"04 [198.5536,Inf)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","02 [1,2.6617)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0,"03 [177.9077,198.5536)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.763612097303989,"03 [177.9077,198.5536)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.763895809460943,"04 [198.5536,Inf)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","SC"
0.911172715273395,"04 [198.5536,Inf)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.7789495626741,"02 [38.408,177.9077)","SC","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.394781896970169,"02 [38.408,177.9077)","SC","SC","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.7789495626741,"02 [38.408,177.9077)","SC","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.718810141765374,"02 [38.408,177.9077)","SC","SC","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.7789495626741,"02 [38.408,177.9077)","SC","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.783569753996703,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","01 (-Inf,1)","SC","SC","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.885200432013652,"02 [38.408,177.9077)","04 [43.6851,Inf)","SC","01 (-Inf,1)","SC","SC","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","SC","SC"
0.791938670464406,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","02 [1,2.6617)","SC","SC","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.0426266807804967,"04 [198.5536,Inf)","04 [43.6851,Inf)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","02 [3.7243,Inf)"
0,"04 [198.5536,Inf)","04 [43.6851,Inf)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","02 [3.7243,Inf)"
0,"04 [198.5536,Inf)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","01 (-Inf,1)","SC","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
0.0777702822205698,"04 [198.5536,Inf)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","01 (-Inf,1)","SC","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","01 (-Inf,1)","SC","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.65492798384788,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.171162492256485,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.971153920439228,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","SC"
0.856367700688115,"01 (-Inf,38.408)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
0,"01 (-Inf,38.408)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
0.473287523184173,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
0,"03 [177.9077,198.5536)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0,"03 [177.9077,198.5536)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.473287523184173,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0,"04 [198.5536,Inf)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","01 (-Inf,1018.6744)","01 (-Inf,3.7243)"
0.000733194687704424,"04 [198.5536,Inf)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.484878072944972,"03 [177.9077,198.5536)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0.48485152499913,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","01 (-Inf,3.7243)"
0.964575618201028,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","SC"
0.964575618201028,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","SC"
1.07319681326147,"01 (-Inf,38.408)","02 [0.0634,34.6935)","SC","04 [5.0394,Inf)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","01 (-Inf,1018.6744)","SC"
0.058659299696771,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","03 [2.6617,5.0394)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.0430742363476598,"02 [38.408,177.9077)","01 (-Inf,0.0634)","02 [47.8446,125.0093)","02 [1,2.6617)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.0444157334583572,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","SC","SC"
1.02685588771603,"01 (-Inf,38.408)","SC","01 (-Inf,47.8446)","04 [5.0394,Inf)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
1.00131444805477,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","02 [1,2.6617)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","SC"
0.705909443342193,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
1.00131444805477,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","02 [1,2.6617)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","SC"
0.605417426294812,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0.0714161423889172,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0.0714161423889172,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0.605417426294812,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0.0706677361676379,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0.0706677361676379,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0.904076122513391,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","02 [1,2.6617)","01 (-Inf,1698.4647)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
1.07508696109433,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
1.09737312923298,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","02 [1,2.6617)","01 (-Inf,1698.4647)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
1.07508696109433,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","01 (-Inf,3.7243)"
0.000289804101380119,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
8.8754560458084e-06,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.000103112070553966,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.048280278152557,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","SC"
0.0474979044077518,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0.0474979044077518,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0.0733147588607251,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","02 [18.1894,20.1001)","02 [1018.6744,Inf)","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.130181236611344,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","SC","SC","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.988773862823993,"03 [177.9077,198.5536)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","SC"
0.192764724894086,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.192764724894086,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.814295445716274,"03 [177.9077,198.5536)","SC","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","02 [1354.0616,Inf)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.192764724894086,"02 [38.408,177.9077)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.81463091224346,"04 [198.5536,Inf)","SC","02 [47.8446,125.0093)","03 [2.6617,5.0394)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","03 [125.0093,Inf)","SC","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","03 [125.0093,Inf)","SC","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.499812272884665,"02 [38.408,177.9077)","02 [0.0634,34.6935)","03 [125.0093,Inf)","SC","SC","01 (-Inf,1354.0616)","02 [25891.4584,Inf)","03 [20.1001,Inf)","SC","SC"
0.346264156961828,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.00182003893712542,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.346264156961828,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.00182003893712542,"03 [177.9077,198.5536)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","04 [5.0394,Inf)","03 [10839.1025,Inf)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.346264156961828,"02 [38.408,177.9077)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","03 [2.6617,5.0394)","02 [1698.4647,10839.1025)","SC","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.917803622277482,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.917803622277482,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","01 (-Inf,1)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
1.14164217450238,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","04 [5.0394,Inf)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
1.03222256317777,"02 [38.408,177.9077)","SC","01 (-Inf,47.8446)","01 (-Inf,1)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"04 [198.5536,Inf)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"04 [198.5536,Inf)","03 [34.6935,43.6851)","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"04 [198.5536,Inf)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","02 [1018.6744,Inf)","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","03 [125.0093,Inf)","03 [2.6617,5.0394)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","02 [0.0634,34.6935)","03 [125.0093,Inf)","03 [2.6617,5.0394)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","03 [125.0093,Inf)","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","03 [125.0093,Inf)","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","03 [125.0093,Inf)","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0,"02 [38.408,177.9077)","01 (-Inf,0.0634)","03 [125.0093,Inf)","02 [1,2.6617)","SC","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","SC"
0.773859682350293,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","03 [2.6617,5.0394)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.671022617434154,"02 [38.408,177.9077)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","02 [1,2.6617)","01 (-Inf,1698.4647)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","03 [20.1001,Inf)","SC","01 (-Inf,3.7243)"
0.671152583220748,"01 (-Inf,38.408)","02 [0.0634,34.6935)","01 (-Inf,47.8446)","04 [5.0394,Inf)","03 [10839.1025,Inf)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.540164660768703,"01 (-Inf,38.408)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
0.670521342650902,"01 (-Inf,38.408)","02 [0.0634,34.6935)","02 [47.8446,125.0093)","04 [5.0394,Inf)","02 [1698.4647,10839.1025)","01 (-Inf,1354.0616)","01 (-Inf,25891.4584)","01 (-Inf,18.1894)","02 [1018.6744,Inf)","02 [3.7243,Inf)"
